Matrix name, Dimension, nnz, MaxNonzerosPerRow, MinNonzerosPerRow, AvgNonzerosPerRow, AbsoluteNonZeroSum, symmetricity, AvgDiagDist, NonZeroPatternSymmetryV1, Trace, AbsoluteTrace, OneNorm, InfinityNorm, FrobeniusNorm, SymmetricInfinityNorm, SymmetricFrobeniusNorm, AntiSymmetricInfinityNorm, AntiSymmetricFrobeniusNorm, DiagonalAverage, RowDiagonalDominance, ColDiagonalDominance, RowVariance, ColumnVariance, lowerBandwidth, upperBandwidth, DiagonalMean, DiagonalSign," DiagonalNonZeros 
",Filename, Dimension, True largest Eigen Value, Eigen Value from Power method, Absolute Error, Relative Error for largest Eigen Value, True smallest Eigen Value, Smallest eigen value from double power method, Relative error for smallest Eigen value, Condn No. from lamda_max/lamda_min, True Condn no. (condest(A 2)), condest(A 1), cond(A 2), cond(A 1), Relative error for condition no.," Symmetric? 
"
G55.mat,5000,24996,15,0,4.9992,24996,1,2974.142857,1,0,0,15,15,158.101233,15,158.101233,0,0,0,1,1,1,1.001398,4990,4990,0,0,"0
",G55.mat,5000,6.231138,6.128775,0.102363,0.016428,4.915668,-4.020905,0.182023,1.524228, Inf, Inf, Inf, Inf, NaN,"1
"
G56.mat,5000,24996,15,0,4.9992,24996,1,2974.142857,1,0,0,15,15,158.101233,15,158.101233,0,0,0,1,1,1,1.0014,4990,4990,0,0,"0
",G56.mat,5000,4.994132,6.63912,1.644988,0.329384,4.864864,-3.922478,0.193713,1.692583, Inf, Inf, Inf, Inf, NaN,"1
"
G57.mat,5000,20000,4,4,4,20000,1,1262.5,1,0,0,4,4,141.421356,4,141.421356,0,0,0,1,1,1,1.0008,4950,4950,0,0,"0
",G57.mat,5000,3.556619,3.236945,0.319674,0.089881,3.542791,-2.766241,0.219192,1.17016,33743.51249,33743.51249,33743.51249,33743.51249,1.00E+00,"1
"
G58.mat,5000,59140,561,4,11.828,59140,1,1443.025907,1,0,0,561,561,243.187171,561,243.187171,0,0,0,1,1,1,1.037117,4995,4995,0,0,"0
",G58.mat,5000,32.119277,26.750988,5.368289,0.167136,17.606953,-20.5252,0.165744,1.303324,13401344.14,13401344.14,13401344.14,13401344.14,1.00E+00,"1
"
G59.mat,5000,59140,561,4,11.828,59140,1,1443.025907,1,0,0,561,561,243.187171,561,243.187171,0,0,0,1,1,1,1.03859,4995,4995,0,0,"0
",G59.mat,5000,24.364813,-17.734656,6.630157,0.27212,16.766483,15.59313,0.069982,1.137338,2178760.709,2178760.709,2178760.709,2178760.709,1.00E+00,"1
"
G6.mat,800,38352,67,27,47.94,38352,1,368.531915,1,0,0,67,67,195.836667,67,195.836667,0,0,0,1,1,1.000061,1.058809,798,798,0,0,"0
",G6.mat,800,-13.921016,17.372365,3.451349,0.247924,13.561789,-11.634066,0.142144,1.493232,42163.95746,42163.95746,42163.95746,42163.95746,1.00E+00,"1
"
G60.mat,7000,34296,14,0,4.899429,34296,1,4460.333333,1,0,0,14,14,185.191792,14,185.191792,0,0,0,1,1,1,1.000857,6943,6943,0,0,"0
",G60.mat,7000,6.08378,5.846217,0.237563,0.039049,4.837623,-3.675051,0.240319,1.590785, Inf, Inf, Inf, Inf, NaN,"1
"
G61.mat,7000,34296,14,0,4.899429,34296,1,4460.333333,1,0,0,14,14,185.191792,14,185.191792,0,0,0,1,1,1,1.000857,6943,6943,0,0,"0
",G61.mat,7000,4.903761,4.464458,0.439303,0.089585,4.829507,-3.655777,0.243033,1.221206, Inf, Inf, Inf, Inf, NaN,"1
"
G62.mat,7000,28000,4,4,4,28000,1,1767.5,1,0,0,4,4,167.332005,4,167.332005,0,0,0,1,1,1,1.000571,6930,6930,0,0,"0
",G62.mat,7000,-3.58199,3.014156,0.567834,0.158525,3.55476,-3.024848,0.149071,0.996465,33412.33919,26911.43652,33412.33919,33412.33919,1.00E+00,"1
"
G63.mat,7000,82918,589,4,11.845429,82918,1,2366.828235,1,0,0,589,589,287.954858,589,287.954858,0,0,0,1,1,1,1.057036,6993,6993,0,0,"0
",G63.mat,7000,33.382007,27.66011,5.721897,0.171407,19.283269,-21.479198,0.113877,1.287763,3792990.39,3792990.39,3792990.39,3792990.39,1.00E+00,"1
"
G64.mat,7000,82918,589,4,11.845429,82918,1,2366.828235,1,0,0,589,589,287.954858,589,287.954858,0,0,0,1,1,1,1.06072,6993,6993,0,0,"0
",G64.mat,7000,-24.881037,12.837336,12.043702,0.484051,18.680963,-18.791118,0.005897,0.68316,8690121.922,8690121.922,8690121.922,8690121.922,1.00E+00,"1
"
G65.mat,8000,32000,4,4,4,32000,1,2020,1,0,0,4,4,178.885438,4,178.885438,0,0,0,1,1,1,1.0005,7920,7920,0,0,"0
",G65.mat,8000,-3.54267,3.614885,0.072215,0.020384,3.524738,-2.805498,0.204055,1.2885,191405.5861,191405.5861,191405.5861,191405.5861,1.00E+00,"1
"
G66.mat,9000,36000,4,4,4,36000,1,2275,1,0,0,4,4,189.73666,4,189.73666,0,0,0,1,1,1,1.000444,8900,8900,0,0,"0
",G66.mat,9000,-3.582068,-3.147904,0.434164,0.121205,3.56392,3.164482,0.112078,0.994761,137054.2521,97418.48226,106766.5369,97418.48226,1.00E+00,"1
"
G67.mat,10000,40000,4,4,4,40000,1,2525,1,0,0,4,4,200,4,200,0,0,0,1,1,1,1.0004,9900,9900,0,0,"0
",G67.mat,10000,3.565885,2.979391,0.586494,0.164474,3.556881,-2.994914,0.157994,0.994817,1079150.2,1079150.2,1079150.2,1079150.2,1.00E+00,"1
"
G7.mat,800,38352,66,28,47.94,38352,1,317.452381,1,0,0,66,66,195.836667,66,195.836667,0,0,0,1,1,1.000075,1.052559,798,798,0,0,"0
",G7.mat,800,13.888787,-10.610362,3.278425,0.236048,13.514801,9.864472,0.270099,1.075614,195140.6156,195140.6156,195140.6156,195140.6156,1.00E+00,"1
"
g7jac010.mat,2880,18229,36,1,6.329514,1150528035,0,62,0,-129408367.5,129411691.1,20373656.18,22146231.26,56896914.67,13891880.11,43566386.63,11073115.22,36595475.88,44934.61496,0,0,126763.2699,1.000695,2867,2819,-44933.46095,-1,"2810
",g7jac010.mat,2880,-7809757.169,-7268435.199,541321.9701,0.069314,7076988.865,1957710.84,0.72337,3.712722,5.98E+18,5.98E+18,5.98E+18,5.98E+18,1.00E+00,"0
"
g7jac010sc.mat,2880,18229,36,1,6.329514,152433.5209,0,62,0,4423.963285,6293.507987,13573.88163,17038.6724,21490.1983,8346.357332,15015.18834,8966.614675,15374.41844,2.185246,0,0,1.000002,1.001476,2867,2819,1.536098,-1,"2810
",g7jac010sc.mat,2880,0.250426,-620.213745,809.554808,0.566214,714.885003,-1699.032721,1.376652,0.365039,9.74E+13,9.74E+13,9.74E+13,9.74E+13,1.00E+00,"0
"
g7jac020.mat,5850,42568,60,1,7.276581,2469301503,0,62,0,-243890621.1,243897395.5,26524343.73,37533557.86,74617544.22,18766779.52,57080523.53,18766778.52,48058211.98,41691.86247,0,0,29162.36838,1.000342,5837,5789,-41690.70446,-1,"5710
",g7jac020.mat,5850,-7657371.664,-6821025.098,836346.5657,0.109221,6938901.278,1002245.261,0.855561,6.805744,2.90E+17,2.89E+17,2.90E+17,2.90E+17,1.00E+00,"0
"
g7jac020sc.mat,5850,42568,60,1,7.276581,242186.5166,0,62,0,9476.954452,13234.84588,27158.10891,28860.86904,33060.55463,14227.41941,23292.08941,14847.67676,23462.28554,2.262367,0,0,1.000001,1.000214,5837,5789,1.619992,-1,"5710
",g7jac020sc.mat,5850,0.267832,-620.245584,390.754614,0.386503,621.311978,-1758.277349,1.829943,0.352758,1.76E+13,1.76E+13,1.76E+13,1.76E+13,1.00E+00,"0
"
g7jac040.mat,11790,107383,120,1,9.107973,7745431327,0,62,0,-614890275.7,614903780,42447277.22,84094945.68,143608418,42047473.43,108914220.9,42047472.43,93600588.82,52154.68872,0,0,20667.15579,1.00017,11751,11729,-52153.54332,-1,"11510
",g7jac040.mat,11790,-11356272.35,-9441417.207,1914855.148,0.168617,10290744.16,1587526.636,0.845733,5.94725,5.44E+17,5.44E+17,5.44E+17,5.44E+17,1.00E+00,"0
"
g7jac040sc.mat,11790,107383,120,1,9.107973,523300.6668,0,62,0,20554.58714,28124.30442,54326.4668,55937.44711,73930.48379,27803.0395,52198.97347,28423.29685,52354.40385,2.385437,0,0,1,1.000424,11751,11729,1.743392,-1,"11510
",g7jac040sc.mat,11790,7.176519,-509.814037,732.810297,0.589728,1081.9894,1711.448842,0.581761,0.297884,2.80E+13,2.80E+13,2.80E+13,2.80E+13,1.00E+00,"0
"
G8.mat,800,38352,69,30,47.94,38352,1,379.902439,1,0,0,69,69,195.836667,69,195.836667,0,0,0,1,1,1.000078,1.051275,793,793,0,0,"0
",G8.mat,800,-13.955714,-10.822134,3.13358,0.224537,13.627398,11.263262,0.173484,0.960835,190717.1844,190717.1844,190717.1844,190717.1844,1.00E+00,"1
"
G9.mat,800,38352,75,29,47.94,38352,1,367.340909,1,0,0,75,75,195.836667,75,195.836667,0,0,0,1,1,1.000073,1.054912,796,796,0,0,"0
",G9.mat,800,-13.923868,-13.093974,0.829894,0.059602,13.545362,10.14961,0.250695,1.290096,64907.88495,64907.88495,64907.88495,64907.88495,1.00E+00,"1
"
gemat11.mat,4929,33108,27,1,6.716981,37528.28955,0,1574.875,0,-0.19684,15.053123,887.195589,840.990615,824.964554,447.40467,583.352979,447.40467,583.323082,0.003054,0,0,1,1.003076,4898,4560,-0.00004,-1,"13
",gemat11.mat,4929,-5.657522,-16.118355,10.43541,1.836268,5.376165,4.724046,0.121298,3.411981,373578652.9,373578652.9,373578652.9,373578652.9,1.00E+00,"0
"
gemat12.mat,4929,33044,44,2,6.703997,40063.29018,0,1574.25,0,4.331235,12.44284,887.195589,2658.440918,970.639099,1329.720459,686.36784,1328.720459,686.323136,0.002524,0,0,1.010723,1.003076,4898,4578,0.000879,-1,"9
",gemat12.mat,4929,-5.530627,3.010626,2.52,0.455645,5.035512,-3.629005,0.279318,0.829601,374052249.2,374052249.2,374052249.2,374052249.2,1.00E+00,"0
"
gent113.mat,113,655,20,1,5.79646,655,0,0,0,90,90,27,20,25.592968,14,19.710403,13,16.324828,0.79646,0,0,1.000654,1.00885,101,95,0.79646,-1,"90
",gent113.mat,113,4.572176,4.015181,0.556995,0.121823,2.511544,-3.15264,0.255259,1.273594, Inf, Inf, Inf, Inf, NaN,"0
"
gr_30_30.mat,900,7744,9,4,8.604444,14044,1,15.5,1,7200,7200,16,16,253.858228,16,253.858228,0,0,8,0,0,1.000083,1.074496,31,31,8,-1,"900
",gr_30_30.mat,900,11.95906,10.203205,1.755855,0.146822,11.878436,0.367819,0.969035,27.739722,377.233354,377.233354,377.233354,377.233354,9.26E-01,"1
"
gre_1107.mat,1107,5664,7,2,5.116531,1106.911457,0,11.142857,0,219.803477,219.803477,1.00002,1.63631,17.907505,1.31816,14.131798,0.99992,10.998683,0.198558,0,0,1,1.000552,170,613,0.198558,-1,"1107
",gre_1107.mat,1107,0.999947,1.312332,0.312386,0.312402,0.947435,-0.478556,0.494893,2.742273,97450249.14,97450249.14,97450249.14,97450249.14,1.00E+00,"0
"
gre_115.mat,115,421,7,2,3.66087,114.999972,0,14.357143,0,63.349207,63.349207,1.000001,1.460316,7.246766,1.230158,6.838899,0.801587,2.396889,0.550863,0,0,1.000045,1.002252,39,101,0.550863,-1,"115
",gre_115.mat,115,1,1.017356,0.017356,0.017356,0.952404,-0.153395,0.838939,6.63227,152.051235,152.051235,152.051235,152.051235,9.56E-01,"0
"
gre_185.mat,185,975,6,3,5.27027,185.00354,0,3.181818,0,60.84369,60.84369,1.00005,1.55844,7.976352,1.27921,7.478704,0.59093,2.773297,0.328885,0,0,1.00003,1.001724,31,60,0.328885,-1,"155
",gre_185.mat,185,1.000006,1.106866,0.10686,0.106859,0.941953,-0.73954,0.214887,1.496696,508782.3214,508782.3214,508782.3214,508782.3214,1.00E+00,"0
"
gre_216a.mat,216,812,4,2,3.759259,216,0,1.25,0,51,51,1,1.25,7.81025,1.125,6.354133,1,4.541476,0.236111,0,0,1.000013,1.002885,14,36,0.236111,-1,"152
",gre_216a.mat,216,1,0.964103,0.035897,0.035897,0.902721,-0.363723,0.597081,2.650651,304.998865,266.65403,304.998865,304.998865,9.91E-01,"0
"
gre_216b.mat,216,812,4,2,3.759259,216.005865,0,1.25,0,36.583545,36.583545,1.00003,1.970929,14.286799,1.485479,10.920247,1.000027,9.211994,0.169368,0,0,1.000041,1.000004,14,36,0.169368,-1,"152
",gre_216b.mat,216,1.000027,1.058703,0.058676,0.058675,0.992228,-0.627197,0.36789,1.687992,8.10E+14,8.10E+14,8.10E+14,8.10E+14,1.00E+00,"0
"
gre_343.mat,343,1310,4,2,3.819242,343,0,1.25,0,70,70,1,1.25,9.69536,1.125,7.737894,1,5.841661,0.204082,0,0,1.000005,1.001819,18,49,0.204082,-1,"218
",gre_343.mat,343,1,0.995023,0.004977,0.004977,0.925307,2.417097,1.612211,0.41166,309.033359,309.033359,309.033359,298.394978,9.99E-01,"0
"
gre_512.mat,512,1976,4,2,3.859375,512,0,1.25,0,92,92,1,1.25,11.726039,1.125,9.219544,1,7.245688,0.179688,0,0,1.000002,1.001219,24,64,0.179688,-1,"296
",gre_512.mat,512,1,1.07221,0.07221,0.07221,0.940948,2.696999,1.866256,0.397557,384.786704,334.122294,384.786704,384.786704,9.99E-01,"0
"
Hamrle1.mat,32,98,5,2,3.0625,690.985166,0,8.111111,0,3.646073,4.053927,315.747732,315.747732,313.676209,159.001144,221.802378,159.001144,221.802772,0.126685,0,0,1.002016,1.026769,24,19,0.11394,-1,"5
",Hamrle1.mat,32,0.044726,-4.632964,1.916802,0.705703,1.621319,1.82259,0.12414,2.541968,1168034.005,1168034.005,1168034.005,1168034.005,1.00E+00,"0
"
Harvard500.mat,500,2636,195,1,5.272,2636,0,201.737557,0,73,73,103,195,51.341991,110.5,43.295496,89.5,27.595289,0.146,0,0,1.000008,1.238377,446,497,0.146,-1,"73
",Harvard500.mat,500,15.128374,10.919212,4.209162,0.27823,6.688853,-3.770864,0.436247,2.895679, Inf, Inf, Inf, Inf, NaN,"0
"
hor_131.mat,434,4182,32,4,9.635945,45.965064,0,60.5,0,6.619194,15.957623,0.901788,0.901788,2.096301,0.901788,2.083392,0.07663,0.232286,0.036769,0,0,1,1,421,243,0.015252,-1,"434
",hor_131.mat,434,0.660743,0.659946,0.000797,0.001207,0.530177,-0.102475,0.806715,6.440049,133769.2643,127291.5748,127291.5748,127291.5748,1.00E+00,"0
"
hydr1.mat,5308,22680,14,1,4.272796,244987805,0,3538.333333,0,-1.218983,3.218983,2298394.834,4530302.743,11084183.68,2265151.871,7837701.734,2265151.871,7837701.156,0.000606,0,0,1,1.000225,4535,5307,-0.00023,-1,"2
",hydr1.mat,5308,-1994.59052,8311.209591,6316.61907,3.166875,1994.58461,-22989.39149,10.525904,0.361524,1.66E+14,1.65E+14,1.66E+14,1.66E+14,1.00E+00,"0
"
ibm32.mat,32,126,8,2,3.9375,126,0,6.416667,0,32,32,7,8,11.224972,7,9.110434,5,6.557439,1,0,0,1.002741,1.157258,26,26,1,-1,"32
",ibm32.mat,32,4.224081,4.4572,0.233119,0.055188,2.106268,-0.361199,0.828512,12.339997,1039.393939,1039.393939,1039.393939,1039.393939,9.88E-01,"0
"
impcol_a.mat,207,572,8,1,2.763285,14256.81798,0,6,0,580.415016,585.593148,681.730944,1984.9,2353.585595,1013.2299,1714.073803,1013.2299,1612.859619,2.828952,0,0,1.077055,1.009709,167,19,2.803937,-1,"8
",impcol_a.mat,207,580,579.998572,0.001428,0.000002,13.304156,-173.313119,12.026991,3.346536,43509254.44,43509254.44,43509254.44,43509254.44,1.00E+00,"0
"
impcol_b.mat,59,271,7,1,4.59322,162.987165,0,12,0,4.346594,15.653689,12.794231,10.241176,13.890431,10.931844,10.721655,6.691813,8.831205,0.265317,0,0,1.000584,1.034483,43,20,0.073671,-1,"17
",impcol_b.mat,59,-5.1579,4.822174,0.335726,0.06509,1.405288,-0.821835,0.415184,5.867568,266700.3157,266700.3157,266700.3157,266700.3157,1.00E+00,"0
"
impcol_c.mat,137,400,8,1,2.919708,1062.53,0,9.8,0,154,175,120,120,145.212646,65.75,106.187835,65.75,99.049767,1.277372,0,0,1.005399,106.109489,91,22,1.124088,-1,"51
",impcol_c.mat,137,-8.256697,-4.41117,6.018849,0.57707,10,3.564859,0.643514,1.237404,24136.13445,23802.35294,23989.56303,23989.56303,1.00E+00,"0
"
impcol_d.mat,425,1255,10,1,2.952941,2834.652,0,202.666667,0,-13.5,24.5,10,12,139.520242,11,98.834276,11,98.47682,0.057647,0,0,1.000561,1.002353,406,45,-0.031765,-1,"28
",impcol_d.mat,425,0.148493,3.568164,1.716553,0.324815,5.195684,-7.692884,0.48063,0.463827,1883.615695,1873.182381,3028.329042,3028.329042,1.00E+00,"0
"
init_adder1.mat,1813,11156,1310,1,6.153337,18.623795,0,618.25,0,0.206396,0.206396,1.075141,1.10685,4.242802,1.086181,4.242797,0.042266,0.006482,0.000114,0,0,1,1,1763,1801,0.000114,-1,"1801
",init_adder1.mat,1813,1.017819,1,0.017819,0.017507,1.000001,-0.999417,0.000583,1.000583,129799876.2,129799876.2,129799876.2,129799876.2,1.00E+00,"0
"
jagmesh1.mat,936,6264,7,4,6.692308,6264,1,37.25,1,936,936,7,7,79.145436,7,79.145436,0,0,1,1,1,1.000008,1.00426,778,778,1,-1,"936
",jagmesh1.mat,936,6.905596,6.497916,0.40768,0.059036,6.792094,-0.953905,0.859557,6.811911,2541.935994,2596.482414,3703.41783,3703.41783,9.97E-01,"1
"
jagmesh2.mat,1009,6865,7,4,6.803766,6865,1,512.714286,1,1009,1009,7,7,82.855296,7,82.855296,0,0,1,1,1,1.000007,1.006896,991,991,1,-1,"1009
",jagmesh2.mat,1009,6.969544,6.751648,0.217896,0.031264,6.83403,-1.2849,0.811985,5.254609,6016.193629,6016.193629,6016.193629,6016.193629,9.99E-01,"1
"
jagmesh3.mat,1089,7361,7,3,6.759412,7361,1,16,1,1089,1089,7,7,85.79627,7,85.79627,0,0,1,1,1,1.000006,1.00275,1058,1058,1,-1,"1089
",jagmesh3.mat,1089,6.967736,6.652504,0.315232,0.045242,6.841685,-1.038867,0.848156,6.403612,3024.948046,3493.489685,3493.489685,2970.09387,9.98E-01,"1
"
jagmesh4.mat,1440,9504,7,3,6.6,9504,1,20.5,1,1440,1440,7,7,97.488461,7,97.488461,0,0,1,1,1,1.000003,1.002772,1408,1408,1,-1,"1440
",jagmesh4.mat,1440,6.864864,6.795322,0.069543,0.01013,6.817388,-1.359082,0.800645,4.999935,33364.33511,4399.504243,33216.57377,33216.57377,1.00E+00,"1
"
jagmesh5.mat,1180,7750,7,3,6.567797,7750,1,24.5,1,1180,1180,7,7,88.034084,7,88.034084,0,0,1,1,1,1.000005,1.003381,757,757,1,-1,"1180
",jagmesh5.mat,1180,6.891487,6.745496,0.145991,0.021184,6.802002,-1.610076,0.763294,4.18955,150509.5397,150509.5397,150509.5397,150509.5397,1.00E+00,"1
"
jagmesh6.mat,1377,8993,7,3,6.530864,8993,1,8,1,1377,1377,7,7,94.831429,7,94.831429,0,0,1,1,1,1.000004,1.002175,331,331,1,-1,"1377
",jagmesh6.mat,1377,6.845665,6.706293,0.139372,0.020359,6.778856,-1.160727,0.828772,5.777668,41177.41781,41177.41781,41177.41781,41177.41781,1.00E+00,"1
"
jagmesh7.mat,1138,7450,7,4,6.546573,7450,1,19,1,1138,1138,7,7,86.313383,7,86.313383,0,0,1,1,1,1.000005,1.004378,903,903,1,-1,"1138
",jagmesh7.mat,1138,6.844462,6.6355,0.208962,0.03053,6.728276,-1.371754,0.796121,4.837237,30749.48957,30749.48957,30749.48957,30749.48957,1.00E+00,"1
"
jagmesh8.mat,1141,7465,7,4,6.542507,7465,1,11.5,1,1141,1141,7,7,86.400231,7,86.400231,0,0,1,1,1,1.000005,1.003496,225,225,1,-1,"1141
",jagmesh8.mat,1141,6.814747,6.660023,0.154724,0.022704,6.749237,-1.344081,0.800854,4.955077,58947.88261,58947.88261,58947.88261,58947.88261,1.00E+00,"1
"
jagmesh9.mat,1349,9101,7,4,6.746479,9101,1,410.2,1,1349,1349,7,7,95.399161,7,95.399161,0,0,1,1,1,1.000004,1.003695,1024,1024,1,-1,"1349
",jagmesh9.mat,1349,6.954292,6.757028,0.197264,0.028366,6.84476,-0.913507,0.866539,7.396796,14870.76838,14305.40794,14870.76838,14305.40794,1.00E+00,"1
"
jan99jac020.mat,6774,33744,68,1,4.981399,113205300.2,0,266.153846,0,9749811.761,13726570.02,949602.7255,2563733.828,7383227.65,1281867.021,5549765.167,1281866.846,4869513.026,2026.361089,0,0,1,1.000148,6528,6395,1439.299049,-1,"6754
",jan99jac020.mat,6774,619635.872,619635.872,0,0,601717.4037,-173526.4813,0.711615,3.570843,1.50E+14,7.68E+13,7.68E+13,1.40E+14,1.00E+00,"0
"
jan99jac020sc.mat,6774,33744,68,1,4.981399,62769.2586,0,266.153846,0,20470.68235,22766.95401,386.293136,336.038789,1488.597565,275.428,1398.521805,161.328199,509.960265,3.360932,0,0,1,1.002375,6528,6395,3.021949,-1,"6754
",jan99jac020sc.mat,6774,256,255.999955,0.000045,0,256,598.854488,1.339275,0.427483,22835014.78,23626709.39,23626709.39,21969221.16,1.00E+00,"0
"
jan99jac040.mat,13694,72734,68,1,5.311377,234585819.5,0,520.037037,0,20753945.14,29200296.75,1061177.606,2919860.415,10871474.02,1459930.408,8194261.264,1459930.052,7144440.482,2132.342395,0,0,1,1.000073,6771,12785,1515.550251,-1,"13674
",jan99jac040.mat,13694,697190.1643,678440.4053,18749.75901,0.026893,678440.4053,-168732.6127,0.751293,4.020802,2.25E+14,1.32E+14,1.32E+14,1.32E+14,1.00E+00,"0
"
jan99jac040sc.mat,13694,72734,68,1,5.311377,136036.8996,0,520.037037,0,43493.80921,48307.47395,386.293136,470.370909,2120.701383,312.6879,2007.701872,204.785454,683.013579,3.527638,0,0,1.000001,1.001201,6771,12785,3.176122,-1,"13674
",jan99jac040sc.mat,13694,256,255.999979,0.000021,0,255.694824,-96.090307,0.624199,2.66416,25195407.96,25195407.96,25195407.96,25195407.96,1.00E+00,"0
"
jan99jac060.mat,20614,111903,68,1,5.428495,372053618.2,0,520.037037,0,32931283.24,46484234.5,1179444.241,3232953.631,14077104.64,1616477.093,10617080.96,1616476.589,9243509.44,2254.983725,0,0,1,1.000049,6771,13495,1597.520289,-1,"20594
",jan99jac060.mat,20614,774394.2605,770114.2436,4280.01692,0.005527,753345.7473,1786039.374,1.37081,0.431185,3.95E+14,3.95E+14,3.95E+14,3.95E+14,1.00E+00,"0
"
jan99jac060sc.mat,20614,111903,68,1,5.428495,216185.3951,0,520.037037,0,67676.62685,75324.70713,386.293136,541.366962,2734.883491,337.883481,2566.973332,209.883481,943.522984,3.654056,0,0,1,1.000798,6771,13495,3.283042,-1,"20594
",jan99jac060sc.mat,20614,256,255.999918,0.000082,0,256,-65.302673,0.744911,3.920206,40466649,40466649,40466649,40466649,1.00E+00,"0
"
jgl009.mat,9,50,9,3,5.555556,50,0,4.363636,0,8,8,8,9,7.071068,7,6.244998,3.5,3.316625,0.888889,0,0,1,1.25,8,8,0.888889,-1,"8
",jgl009.mat,9,5.036996,5.043122,0.006126,0.001216,0,-0.235415,1.36E+14,21.422261, Inf, Inf, Inf, Inf, NaN,"0
"
jgl011.mat,11,76,11,4,6.909091,76,0,6.5,0,10,10,10,11,8.717798,9.5,7.745967,5,4,0.909091,0,0,1,1.254545,10,10,0.909091,-1,"10
",jgl011.mat,11,6.779993,6.694857,0.085136,0.012557,0,0.056883,6.95E+13,117.694475, Inf, Inf, Inf, Inf, NaN,"0
"
jpwh_991.mat,991,6027,16,1,6.081736,10217,0,27.666667,0,-5181,5181,30,30,193.625928,30,193.212318,4,12.649111,5.228052,0,0,1.000001,1.001009,197,197,-5.228052,-2,"991
",jpwh_991.mat,991,-16.291977,-15.392588,0.899389,0.055204,12.950149,-0.9307,0.928132,16.538721,727.249432,727.249432,727.249432,727.249432,9.77E-01,"0
"
lap_25.mat,25,169,9,4,6.76,169,1,3,1,25,25,9,9,13,9,13,0,0,1,1,1,1.0056,1.14,6,6,1,-1,"25
",lap_25.mat,25,7.464102,7.688537,0.224435,0.030069,2.732051,-1.194374,0.562829,6.437294, Inf, Inf, Inf, Inf, NaN,"1
"
lhr01.mat,1477,18427,43,1,12.475965,4259.541036,0,45.8,0,-19.996545,20.004094,19.014358,20.999999,62.577846,13.028893,44.316134,13.028893,44.182203,0.013544,0,0,1.000002,1.000677,1120,1416,-0.013539,-1,"25
",lhr01.mat,1477,0.031843,1.59729,0.142496,0.081904,1.696935,4.465335,1.631413,0.357709,6271569.553,5395302.322,6271569.553,5395302.322,1.00E+00,"0
"
lhr04.mat,4101,81057,63,1,19.765179,15758.06296,0,84.6,0,-27.439704,36.806209,32.816636,30.999998,111.356737,22.832708,78.863269,22.832708,78.618748,0.008975,0,0,1,1.000244,3594,3993,-0.006691,-1,"90
",lhr04.mat,4101,3.223246,4.290252,1.067006,0.331035,2.021869,-4.425167,1.188651,0.969512,1.80E+24,1.80E+24,1.80E+24,1.80E+24,1.00E+00,"0
"
lhr04c.mat,4101,82682,63,1,20.161424,15762.16396,0,84.6,0,-27.469704,36.836209,32.817636,31.000998,111.379858,22.833708,78.879786,22.833708,78.63493,0.008982,0,0,1,1.000244,3594,3993,-0.006698,-1,"90
",lhr04c.mat,4101,3.223576,11.454769,8.231193,2.553436,2.022352,-5.470296,1.704918,2.093994,1.44E+13,1.44E+13,1.44E+13,1.44E+13,1.00E+00,"0
"
lns_131.mat,131,536,11,1,4.091603,63668702035,0,42,0,58.853092,59.146908,6322411099,18188607300,15153347595,9094303651,10715034845,9094303649,10715034839,0.451503,0,0,1.000058,1.007634,111,110,0.44926,-1,"112
",lns_131.mat,131,-119005.7258,-2.419238,119003.3066,0.99998,99672.48342,6.481536,0.999935,0.373251,1.49E+15,1.49E+15,1.49E+15,1.49E+15,1.00E+00,"0
"
lns_3937.mat,3937,25407,11,1,6.453391,2.69188E+13,0,1197,0,-52920868.02,52921756.02,3.6914E+11,4.14816E+11,1.43611E+12,2.07408E+11,1.01548E+12,2.07408E+11,1.01548E+12,13442.15291,0,0,1,1.000254,3202,3201,-13441.92736,-1,"3203
",lns_3937.mat,3937,-11719858.83,478.148461,11719380.68,0.999959,11424984.21,2453.508961,0.999785,0.194884,1.04E+17,1.04E+17,1.04E+17,1.04E+17,1.00E+00,"0
"
lns_511.mat,511,2796,11,1,5.471624,8.92318E+11,0,158.25,0,-26456.40867,26714.40867,36627474391,72279807520,1.05587E+11,36139903773,74661507422,36139903747,74661507301,52.278686,0,0,1.000004,1.001957,421,420,-51.773794,-1,"422
",lns_511.mat,511,-985536.4504,40.168655,985496.2817,0.999959,940690.0277,-125.75837,0.999866,0.319411,6.37E+15,6.37E+15,6.37E+15,6.37E+15,1.00E+00,"0
"
lnsp_131.mat,131,536,11,1,4.091603,63668702035,0,9.75,0,58.853092,59.146908,6322411099,18188607300,15153347595,9094303651,10715034845,9094303649,10715034839,0.451503,0,0,1.000029,1.007634,32,25,0.44926,-1,"112
",lnsp_131.mat,131,-119005.6624,-2.464517,119003.1979,0.999979,99672.46524,5.491371,0.999945,0.448798,1.49E+15,1.49E+15,1.49E+15,1.49E+15,1.00E+00,"0
"
